,language,project,path,method,cyclomatic_complexity,date,nloc,proportion_nloc,start-line,end-line,commits,total_lines_add,total_lines_del,diff_lines,authors,lifetime,frequency,proportion_add_method,stars_project,source_files_project,commits_project,lifetime_project,first_CC,middle_1,middle_2,last_CC
708,JavaScript,three.js,src/textures/Texture.js,transformUv(uv),17,2020-08-11 22:49:33+01:00,42,0.2198952879581152,237.0,315.0,6,88,11,77,2,1700,0.0035294117647058825,0.5242488139167106,63402,1380,34991,3794,17,17,17,17
709,JavaScript,node,test/common/inspector-helper.js,"spawnChildProcess(inspectorFlags,scriptContents,scriptFile)",2,2020-08-11 18:36:51-07:00,16,0.03532008830022075,16.0,33.0,4,42,22,20,3,343,0.011661807580174927,0.7382598331346841,72977,16379,31653,4195,2,2,2,2
710,JavaScript,incubator-echarts,src/coord/geo/Region.js,contain(coord),8,2020-08-05 17:02:10+08:00,23,0.2,110.0,134.0,5,53,31,22,2,644,0.007763975155279503,0.3775624301155423,42860,643,5984,2683,4,8,8,8
711,JavaScript,node,test/parallel/test-https-strict.js,"makeReq(path,port,error,host,ca)",12,2020-08-11 18:36:51-07:00,29,0.20422535211267606,120.0,161.0,13,122,33,89,10,2001,0.006496751624187906,0.29940405244338497,72977,16379,31653,4195,12,12,12,12
712,JavaScript,node,tools/node_modules/eslint/lib/rules/space-unary-ops.js,"verifyNonWordsHaveSpaces(node,firstToken,secondToken)",5,2020-08-11 18:36:51-07:00,28,0.13526570048309178,203.0,234.0,6,86,18,68,4,1016,0.005905511811023622,0.6221692491060786,72977,16379,31653,4195,5,5,5,5
713,JavaScript,incubator-echarts,src/component/marker/markerHelper.js,"getAxisInfo(item,data,coordSys,seriesModel)",4,2020-08-05 17:02:10+08:00,17,0.1328125,172.0,190.0,5,45,9,36,1,692,0.0072254335260115606,0.39172568020872156,42860,643,5984,2683,4,4,4,4
714,JavaScript,three.js,examples/js/postprocessing/OutlinePass.js,changeVisibilityOfSelectedObjects(bVisible),2,2020-08-11 22:49:33+01:00,7,0.016393442622950817,155.0,184.0,4,38,9,29,2,630,0.006349206349206349,0.6107011070110702,63402,1380,34991,3794,2,2,2,2
715,JavaScript,node,lib/internal/process/esm_loader.js,initializeLoader(),3,2020-08-11 18:36:51-07:00,15,0.2112676056338028,40.0,63.0,5,27,9,18,4,204,0.024509803921568627,0.9284862932061978,72977,16379,31653,4195,3,3,3,3
716,JavaScript,three.js,examples/jsm/loaders/AssimpLoader.js,"this.clone(target,compareitor)",3,2020-08-11 22:49:33+01:00,11,0.008112094395280236,340.0,355.0,5,70,18,52,2,902,0.005543237250554324,0.6441750131787032,63402,1380,34991,3794,3,3,3,3
717,JavaScript,moment,locale/uk.js,"relativeTimeWithPlural(number,withoutSuffix,key)",8,2020-07-22 01:43:56-07:00,17,0.10625,23.0,39.0,10,99,53,46,3,2639,0.0037893141341417205,0.20693675313319732,44752,745,3939,3431,3,5,8,8
718,JavaScript,node,tools/node_modules/babel-eslint/node_modules/lodash/_reorder.js,"reorder(array,indexes)",3,2020-08-11 18:36:51-07:00,10,0.7142857142857143,17.0,27.0,6,60,0,60,5,979,0.006128702757916241,0.5418355184743743,72977,16379,31653,4195,3,3,3,3
719,JavaScript,node,lib/internal/cluster/round_robin_handle.js,RoundRobinHandle.prototype.remove(worker),4,2020-08-11 18:36:51-07:00,15,0.15463917525773194,71.0,90.0,4,28,9,19,3,1180,0.003389830508474576,0.6884386174016687,72977,16379,31653,4195,5,5,5,4
720,JavaScript,node,lib/net.js,Socket.prototype._onTimeout(),4,2020-08-11 18:36:51-07:00,14,0.010777521170130871,458.0,473.0,8,31,14,17,5,2527,0.0031658092599920855,0.2064362336114422,72977,16379,31653,4195,1,1,4,4
721,JavaScript,node,lib/net.js,"Socket.prototype.setKeepAlive(setting,msecs)",3,2020-08-11 18:36:51-07:00,9,0.006928406466512702,494.0,504.0,6,16,4,12,5,1631,0.003678724708767627,0.20595947556615019,72977,16379,31653,4195,1,3,3,3
722,JavaScript,next.js,test/integration/amphtml-ssg/test/index.test.js,runTests,2,2020-08-11 17:49:34+00:00,11,0.07534246575342465,31.0,98.0,5,74,7,67,4,96,0.052083333333333336,0.8975088967971531,53234,2997,6947,1405,3,2,2,2
723,JavaScript,node,tools/node_modules/eslint/node_modules/lodash/unescape.js,unescape(string),3,2020-08-11 18:36:51-07:00,6,0.5454545454545454,27.0,32.0,5,25,0,25,5,979,0.005107252298263534,0.5418355184743743,72977,16379,31653,4195,3,3,3,3
724,JavaScript,node,tools/node_modules/babel-eslint/node_modules/lodash/forInRight.js,"forInRight(object,iteratee)",2,2020-08-11 18:36:51-07:00,5,0.5555555555555556,31.0,35.0,6,15,3,12,3,693,0.008658008658008658,0.6097735399284863,72977,16379,31653,4195,2,2,2,2
725,JavaScript,node,tools/node_modules/eslint/lib/rules/prefer-rest-params.js,getVariableOfArguments(scope),4,2020-08-11 18:36:51-07:00,10,0.17543859649122806,17.0,35.0,6,43,7,36,4,693,0.008658008658008658,0.6097735399284863,72977,16379,31653,4195,4,4,4,4
726,JavaScript,node,tools/node_modules/eslint/lib/linter/report-translator.js,assertValidNodeInfo(descriptor),2,2020-08-11 18:36:51-07:00,7,0.04046242774566474,94.0,100.0,4,24,0,24,4,601,0.0066555740432612314,0.7549463647199046,72977,16379,31653,4195,2,2,2,2
727,JavaScript,lodash,tail.js,tail(array),3,2020-06-03 22:35:27-07:00,8,0.8888888888888888,13.0,20.0,5,12,5,7,1,525,0.009523809523809525,0.6696383087111564,46492,558,7998,3926,3,3,3,3
728,JavaScript,node,tools/node_modules/eslint/node_modules/lodash/_initCloneByTag.js,"initCloneByTag(object,tag,isDeep)",20,2020-08-11 18:36:51-07:00,27,0.5192307692307693,41.0,75.0,5,108,2,106,4,1051,0.004757373929590866,0.5418355184743743,72977,16379,31653,4195,17,17,19,20
729,JavaScript,node,lib/_http_outgoing.js,"matchHeader(self,state,field,value)",11,2020-08-11 18:36:51-07:00,29,0.04154727793696275,500.0,528.0,4,51,23,28,2,472,0.00847457627118644,0.6879618593563767,72977,16379,31653,4195,11,11,12,11
730,JavaScript,material-ui,docs/src/pages/components/steppers/HorizontalNonLinearStepper.js,handleStep,5,2020-08-11 20:07:48+02:00,52,0.3969465648854962,78.0,146.0,6,30,22,8,4,493,0.012170385395537525,0.7619047619047619,60977,8659,12597,2184,1,5,5,5
731,JavaScript,node,tools/node_modules/babel-eslint/node_modules/lodash/isLength.js,isLength(value),4,2020-08-11 18:36:51-07:00,4,0.6666666666666666,30.0,33.0,4,10,1,9,3,693,0.005772005772005772,0.6097735399284863,72977,16379,31653,4195,4,4,4,4
